observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,extreme_type,geography_type,state,state_raw_label,zone,price_ngn,is_shared_extreme,raw_callout_text,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-02-01,2025-02-01,FISH_SMOKED_MACKEREL,Smoked fish (Mackerel),Smoked fish (Mackerel),,,LOWEST,STATE,Kebbi,Kebbi,North West,3401.7,FALSE,Kebbi (3401.7),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,33,8,H33
2025-02-01,2025-02-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,HIGHEST,STATE,Taraba,Taraba,North East,1594.31,FALSE,Taraba (1594.31),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,34,7,G34
2025-02-01,2025-02-01,POTATO_SWEET,Sweet potatoes,Sweet potatoes,,,LOWEST,STATE,Adamawa,Adamawa,North East,520,FALSE,Adamawa (520),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,34,8,H34
2025-02-01,2025-02-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,HIGHEST,STATE,Benue,Benue,North Central,8239.29,FALSE,Benue (8239.29),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,35,7,G35
2025-02-01,2025-02-01,FISH_TILAPIA_FRESH,Tilapia fresh fish (Epiya),Tilapia fresh fish (Epiya),,,LOWEST,STATE,Yobe,Yobe,North East,3750,FALSE,Yobe (3750),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,35,8,H35
2025-02-01,2025-02-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,1200,FALSE,Enugu (1200),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,36,7,G36
2025-02-01,2025-02-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,LOWEST,STATE,Bayelsa,Bayelsa,South South,782.14,FALSE,Bayelsa (782.14),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,36,8,H36
2025-02-01,2025-02-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,HIGHEST,STATE,Bayelsa,Bayelsa,South South,1057.14,FALSE,Bayelsa (1057.14),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,37,7,G37
2025-02-01,2025-02-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,LOWEST,STATE,Kogi,Kogi,North Central,650,FALSE,Kogi (650),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,37,8,H37
2025-02-01,2025-02-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,HIGHEST,STATE,Kwara,Kwara,North Central,8343.26,FALSE,Kwara (8343.26),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,38,7,G38
2025-02-01,2025-02-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,LOWEST,STATE,Yobe,Yobe,North East,4200,FALSE,Yobe (4200),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,38,8,H38
2025-02-01,2025-02-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Ebonyi,Ebonyi,South East,1787.31,FALSE,Ebonyi (1787.31),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,39,7,G39
2025-02-01,2025-02-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kebbi,Kebbi,North West,624.32,FALSE,Kebbi (624.32),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,39,8,H39
2025-02-01,2025-02-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ekiti,Ekiti,South West,4648.67,FALSE,Ekiti (4648.67),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,40,7,G40
2025-02-01,2025-02-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Adamawa,Adamawa,North East,2200,FALSE,Adamawa (2200),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,40,8,H40
2025-02-01,2025-02-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,HIGHEST,STATE,Anambra,Anambra,South East,2795,FALSE,Anambra (2795),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,41,7,G41
2025-02-01,2025-02-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,LOWEST,STATE,Zamfara,Zamfara,North West,1100,FALSE,Zamfara (1100),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,41,8,H41
2025-02-01,2025-02-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,HIGHEST,STATE,Imo,Imo,South East,5616.67,FALSE,Imo (5616.67),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,42,7,G42
2025-02-01,2025-02-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,LOWEST,STATE,Bauchi,Bauchi,North East,2800,FALSE,Bauchi (2800),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,42,8,H42
2025-02-01,2025-02-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,2535.03,FALSE,Imo (2535.03),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,43,7,G43
2025-02-01,2025-02-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Ondo,Ondo,South West,1417.87,FALSE,Ondo (1417.87),RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Selected Food Feb. 2025,43,8,H43
2025-01-01,2025-01-01,EGG_AGRIC,"Agric hen eggs,",Agric hen eggs,,,HIGHEST,STATE,Enugu,Enugu,South East,325,FALSE,Enugu (325),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,2,7,G2
2025-01-01,2025-01-01,EGG_AGRIC,"Agric hen eggs,",Agric hen eggs,,,LOWEST,STATE,Adamawa,Adamawa,North East,200,FALSE,Adamawa (200),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,2,8,H2
2025-01-01,2025-01-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,HIGHEST,STATE,Enugu,Enugu,South East,7000,FALSE,Enugu (7000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,3,7,G3
2025-01-01,2025-01-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,LOWEST,STATE,Niger,Niger,North Central,4613.06,FALSE,Niger (4613.06),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,3,8,H3
2025-01-01,2025-01-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abia,Abia,South East,3230.87,FALSE,Abia (3230.87),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,4,7,G4
2025-01-01,2025-01-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Sokoto,Sokoto,North West,1575.36,FALSE,Sokoto (1575.36),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,4,8,H4
2025-01-01,2025-01-01,BEANS_WHITE,Beans white,Beans white,,,HIGHEST,STATE,Enugu,Enugu,South East,2722.76,FALSE,Enugu (2722.76),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,5,7,G5
2025-01-01,2025-01-01,BEANS_WHITE,Beans white,Beans white,,,LOWEST,STATE,Sokoto,Sokoto,North West,1370.59,FALSE,Sokoto (1370.59),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,5,8,H5
2025-01-01,2025-01-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,8239.82,FALSE,Imo (8239.82),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,6,7,G6
2025-01-01,2025-01-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Benue,Benue,North Central,4200,FALSE,Benue (4200),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,6,8,H6
2025-01-01,2025-01-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Ogun,Ogun,South West,1950,FALSE,Ogun (1950),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,7,7,G7
2025-01-01,2025-01-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Osun,Osun,South West,1300,FALSE,Osun (1300),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,7,8,H7
2025-01-01,2025-01-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,1800,FALSE,Akwa Ibom (1800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,8,7,G8
2025-01-01,2025-01-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,LOWEST,STATE,Yobe,Yobe,North East,900,FALSE,Yobe (900),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,8,8,H8
2025-01-01,2025-01-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Bayelsa,Bayelsa,South South,2572.73,FALSE,Bayelsa (2572.73),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,9,7,G9
2025-01-01,2025-01-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Benue,Benue,North Central,1400,FALSE,Benue (1400),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,9,8,H9
2025-01-01,2025-01-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,HIGHEST,STATE,Plateau,Plateau,North Central,7608.1,FALSE,Plateau (7608.1),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,10,7,G10
2025-01-01,2025-01-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,LOWEST,STATE,Kaduna,Kaduna,North West,3442.5,FALSE,Kaduna (3442.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,10,8,H10
2025-01-01,2025-01-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,HIGHEST,STATE,Ondo,Ondo,South West,4750,FALSE,Ondo (4750),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,11,7,G11
2025-01-01,2025-01-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,LOWEST,STATE,Taraba,Taraba,North East,2000,FALSE,Taraba (2000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,11,8,H11
2025-01-01,2025-01-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,HIGHEST,STATE,Ebonyi,Ebonyi,South East,7800,FALSE,Ebonyi (7800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,12,7,G12
2025-01-01,2025-01-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,LOWEST,STATE,Sokoto,Sokoto,North West,4000,FALSE,Sokoto (4000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,12,8,H12
2025-01-01,2025-01-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,HIGHEST,STATE,Niger,Niger,North Central,5703.26,FALSE,Niger (5703.26),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,13,7,G13
2025-01-01,2025-01-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,LOWEST,STATE,Yobe,Yobe,North East,2709.25,FALSE,Yobe (2709.25),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,13,8,H13
2025-01-01,2025-01-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abuja,Abuja,North Central,7800,FALSE,Abuja (7800),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,14,7,G14
2025-01-01,2025-01-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Bayelsa,Bayelsa,South South,4000,FALSE,Bayelsa (4000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,14,8,H14
2025-01-01,2025-01-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,HIGHEST,STATE,Enugu,Enugu,South East,8900,FALSE,Enugu (8900),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,15,7,G15
2025-01-01,2025-01-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,LOWEST,STATE,Bayelsa,Bayelsa,South South,4202.78,FALSE,Bayelsa (4202.78),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,15,8,H15
2025-01-01,2025-01-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Abuja,Abuja,North Central,1662.11,FALSE,Abuja (1662.11),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,16,7,G16
2025-01-01,2025-01-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Oyo,Oyo,South West,909.09,FALSE,Oyo (909.09),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,16,8,H16
2025-01-01,2025-01-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,HIGHEST,STATE,Gombe,Gombe,North East,1692.31,FALSE,Gombe (1692.31),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,17,7,G17
2025-01-01,2025-01-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,LOWEST,STATE,Benue,Benue,North Central,980.24,FALSE,Benue (980.24),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,17,8,H17
2025-01-01,2025-01-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Oyo,Oyo,South West,5000,FALSE,Oyo (5000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,18,7,G18
2025-01-01,2025-01-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Katsina,Katsina,North West,2550,FALSE,Katsina (2550),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,18,8,H18
2025-01-01,2025-01-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,8687.5,FALSE,Akwa Ibom (8687.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,19,7,G19
2025-01-01,2025-01-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,LOWEST,STATE,Kogi,Kogi,North Central,3925,FALSE,Kogi (3925),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,19,8,H19
2025-01-01,2025-01-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ogun,Ogun,South West,3900,FALSE,Ogun (3900),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,20,7,G20
2025-01-01,2025-01-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Adamawa,Adamawa,North East,2000,FALSE,Adamawa (2000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,20,8,H20
2025-01-01,2025-01-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,HIGHEST,STATE,Bayelsa,Bayelsa,South South,3125,FALSE,Bayelsa (3125),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,21,7,G21
2025-01-01,2025-01-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,LOWEST,STATE,Kano,Kano,North West,1806.47,FALSE,Kano (1806.47),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,21,8,H21
2025-01-01,2025-01-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Oyo,Oyo,South West,2687.5,FALSE,Oyo (2687.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,22,7,G22
2025-01-01,2025-01-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Abuja,Abuja,North Central,972.45,FALSE,Abuja (972.45),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,22,8,H22
2025-01-01,2025-01-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,HIGHEST,STATE,Ogun,Ogun,South West,4500,FALSE,Ogun (4500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,23,7,G23
2025-01-01,2025-01-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,LOWEST,STATE,Yobe,Yobe,North East,1416.67,FALSE,Yobe (1416.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,23,8,H23
2025-01-01,2025-01-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,HIGHEST,STATE,Plateau,Plateau,North Central,8696.05,FALSE,Plateau (8696.05),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,24,7,G24
2025-01-01,2025-01-01,FISH_MACKEREL_FROZEN,"Mackerel, Frozen","Mackerel, Frozen",,,LOWEST,STATE,Zamfara,Zamfara,North West,3196.67,FALSE,Zamfara (3196.67),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,24,8,H24
2025-01-01,2025-01-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Imo,Imo,South East,1762.5,FALSE,Imo (1762.5),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,25,7,G25
2025-01-01,2025-01-01,MAIZE_GRAIN_WHITE_LOOSE,Maize (Corn) Grains (White) sold loose,Maize (Corn) Grains (White) sold loose,1 kg,NBS_REPORT_PDF,LOWEST,STATE,Kebbi,Kebbi,North West,692.27,FALSE,Kebbi (692.27),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,25,8,H25
2025-01-01,2025-01-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Cross River,Cross River,South South,2500,FALSE,Cross River (2500),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,26,7,G26
2025-01-01,2025-01-01,ONIONS_FRESH,"Onions, fresh","Onions, fresh",1 kg,NBS_REPORT_PDF,LOWEST,STATE,Taraba,Taraba,North East,520,FALSE,Taraba (520),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,26,8,H26
2025-01-01,2025-01-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,HIGHEST,STATE,Ogun,Ogun,South West,3000,FALSE,Ogun (3000),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,27,7,G27
2025-01-01,2025-01-01,PALM_OIL_75CL,"Palm oil, 75cl","Palm oil, 75cl",75 cl,SPREADSHEET_LABEL,LOWEST,STATE,Taraba,Taraba,North East,1363.33,FALSE,Taraba (1363.33),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,27,8,H27
2025-01-01,2025-01-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,HIGHEST,STATE,Akwa Ibom,Akwa Ibom,South South,2202.78,FALSE,Akwa Ibom (2202.78),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,28,7,G28
2025-01-01,2025-01-01,PLANTAIN_RIPE,Plantain (ripe),Plantain (ripe),,,LOWEST,STATE,Lagos,Lagos,South West,1584.06,FALSE,Lagos (1584.06),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,28,8,H28
2025-01-01,2025-01-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,HIGHEST,STATE,Plateau,Plateau,North Central,2821.97,FALSE,Plateau (2821.97),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,29,7,G29
2025-01-01,2025-01-01,PLANTAIN_UNRIPE,Plantain (unripe),Plantain (unripe),,,LOWEST,STATE,Oyo,Oyo,South West,1564.71,FALSE,Oyo (1564.71),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,29,8,H29
2025-01-01,2025-01-01,RICE_LOCAL_SHORT_GRAIN,"Rice Local, short-Grained","Rice Local, short-Grained",1 kg,NBS_REPORT_PDF,HIGHEST,STATE,Plateau,Plateau,North Central,2559.74,FALSE,Plateau (2559.74),RELEASE_CURRENT_PERIOD_COLUMN,,1,Selected_food_table_Jan25.xlsx,,Selected Food Jan 2025,30,7,G30
