observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,geography_name,avg_price_ngn,value_status,period_position,source_period_label,is_primary_release,source_anomaly,header_row_used,header_label_raw,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2024-11-01,2025-11-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,991.2,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,36,2,B36
2025-10-01,2025-11-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1058.152214365552,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,36,3,C36
2025-11-01,2025-11-01,MILK_EVAP_PEAK_150G,"Tin Milk-Evaporated, Peak Milk, 150g","Tin Milk-Evaporated, Peak Milk, 150g",150 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1056.7968204249764,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,36,4,D36
2024-11-01,2025-11-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,37,2,B37
2025-10-01,2025-11-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,939.0318268341351,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,37,3,C37
2025-11-01,2025-11-01,MILK_EVAP_THREECROWN_160G,"Tin Milk-Evaporated, Three Crown Milk, 160g","Tin Milk-Evaporated, Three Crown Milk, 160g",160 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,950.7691424919699,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,37,4,D37
2024-11-01,2025-11-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,4626.82,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,38,2,B38
2025-10-01,2025-11-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6415.748643915964,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,38,3,C38
2025-11-01,2025-11-01,FISH_TITUS_FROZEN,"Titus, frozen","Titus, frozen",,,NATIONAL,Nigeria,6413.414468709263,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,38,4,D38
2024-11-01,2025-11-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1472.18,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,39,2,B39
2025-10-01,2025-11-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1269.1679915276582,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,39,3,C39
2025-11-01,2025-11-01,TOMATOES_FRESH,"Tomatoes, fresh","Tomatoes, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1243.02432880054,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,39,4,D39
2024-11-01,2025-11-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3147.05,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,40,2,B40
2025-10-01,2025-11-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3204.288157128556,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,40,3,C40
2025-11-01,2025-11-01,VEG_OIL_75CL,"Vegetable Oil, 75cl","Vegetable Oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3264.5453409004067,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,40,4,D40
2024-11-01,2025-11-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,41,2,B41
2025-10-01,2025-11-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2073.9786009882596,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,41,3,C41
2025-11-01,2025-11-01,WATERMELON_WHOLE,"Watermelon whole, medium size fresh","Watermelon whole, medium size fresh",,,NATIONAL,Nigeria,2120.923761495227,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,41,4,D41
2024-11-01,2025-11-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3819.37,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,42,2,B42
2025-10-01,2025-11-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3786.7531337822275,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,42,3,C42
2025-11-01,2025-11-01,WHEAT_FLOUR_2KG,"Wheat Flour, Prepacked (2kg)","Wheat Flour, Prepacked (2kg)",2 kg,SPREADSHEET_LABEL,NATIONAL,Nigeria,3808.5363510907555,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,42,4,D42
2024-11-01,2025-11-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1836.01,OK,YEAR_AGO,Average of November-24,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,43,2,B43
2025-10-01,2025-11-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2023.8335370623092,OK,PRIOR_MONTH,Average of October-25,FALSE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,43,3,C43
2025-11-01,2025-11-01,YAM_TUBER,Yam Tuber,Yam Tuber,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2035.592298029741,OK,CURRENT_MONTH,Average of November-25,TRUE,,1,Item Label,Selected_Food_Report_Nov_25.zip,selected food table Nov25.xlsx,Selected Food November 2025,43,4,D43
2024-04-01,2025-04-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,150.84890993392594,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,2,2,B2
2025-03-01,2025-04-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,261.1823462867568,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,2,3,C2
2025-04-01,2025-04-01,EGG_AGRIC,"Agric hen eggs,","Agric hen eggs,",,,NATIONAL,Nigeria,259.31615245998495,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,2,4,D2
2024-04-01,2025-04-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,3,2,B3
2025-03-01,2025-04-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,7670.559190085271,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME|NATIONAL_ABOVE_ALL_ZONES,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,3,3,C3
2025-04-01,2025-04-01,EGG_AGRIC_CRATE30,"Agric hen eggs, (a Crate of 30 pieces)","Agric hen eggs, (a Crate of 30 pieces)",1 crate of 30 pieces,SPREADSHEET_LABEL,NATIONAL,Nigeria,6150.178072072072,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,3,4,D3
2024-04-01,2025-04-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1387.9030212503003,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,4,2,B4
2025-03-01,2025-04-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2616.263610923184,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,4,3,C4
2025-04-01,2025-04-01,BEANS_BROWN,Beans Brown,Beans Brown,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,2429.3885720073285,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,4,4,D4
2024-04-01,2025-04-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,1313.4789746048705,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,5,2,B5
2025-03-01,2025-04-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2215.107057094709,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,5,3,C5
2025-04-01,2025-04-01,BEANS_WHITE,Beans white,Beans white,,,NATIONAL,Nigeria,2097.309931445076,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,5,4,D5
2024-04-01,2025-04-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,4711.646953685974,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,6,2,B6
2025-03-01,2025-04-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6523.500990714252,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,6,3,C6
2025-04-01,2025-04-01,BEEF_BONELESS,Beef Boneless,Beef Boneless,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6544.536858449178,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,6,4,D6
2024-04-01,2025-04-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,7,2,B7
2025-03-01,2025-04-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1680.1746973918919,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,7,3,C7
2025-04-01,2025-04-01,BREAD_SLICED_450G,"Bread (sliced), 450g","Bread (sliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1688.3998457337566,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,7,4,D7
2024-04-01,2025-04-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,8,2,B8
2025-03-01,2025-04-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1561.2438133998007,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,8,3,C8
2025-04-01,2025-04-01,BREAD_UNSLICED_450G,"Bread (unsliced), 450g","Bread (unsliced), 450g",450 g,SPREADSHEET_LABEL,NATIONAL,Nigeria,1547.5179018417966,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,8,4,D8
2024-04-01,2025-04-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,9,2,B9
2025-03-01,2025-04-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1947.049737680731,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,9,3,C9
2025-04-01,2025-04-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1931.3178570403522,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,9,4,D9
2024-04-01,2025-04-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,3140.5331120351575,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,10,2,B10
2025-03-01,2025-04-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,5507.109940563151,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,10,3,C10
2025-04-01,2025-04-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,NATIONAL,Nigeria,5572.493422580557,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,10,4,D10
2024-04-01,2025-04-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,2660.897075167064,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,11,2,B11
2025-03-01,2025-04-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3487.0587798892566,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,11,3,C11
2025-04-01,2025-04-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,NATIONAL,Nigeria,3502.6970441309572,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,11,4,D11
2024-04-01,2025-04-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,4829.13076813042,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,12,2,B12
2025-03-01,2025-04-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,5675.675675675676,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,12,3,C12
2025-04-01,2025-04-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,NATIONAL,Nigeria,5740.149243826533,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,12,4,D12
2024-04-01,2025-04-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,3330.3014098634035,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,13,2,B13
2025-03-01,2025-04-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,4671.313314349039,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,13,3,C13
2025-04-01,2025-04-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,NATIONAL,Nigeria,4771.9236733382295,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,13,4,D13
2024-04-01,2025-04-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,14,2,B14
2025-03-01,2025-04-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6657.002535356239,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,14,3,C14
2025-04-01,2025-04-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,6655.661528806915,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,14,4,D14
2024-04-01,2025-04-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,15,2,B15
2025-03-01,2025-04-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,6493.784328495541,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,15,3,C15
2025-04-01,2025-04-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,NATIONAL,Nigeria,6657.742776414057,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,15,4,D15
2024-04-01,2025-04-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,851.808590114912,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,16,2,B16
2025-03-01,2025-04-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1362.95931475153,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,16,3,C16
2025-04-01,2025-04-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,1345.0978505148996,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,16,4,D16
2024-04-01,2025-04-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,909.765922367583,OK,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,17,2,B17
2025-03-01,2025-04-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,1456.6512649646875,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,17,3,C17
2025-04-01,2025-04-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,NATIONAL,Nigeria,1422.3398477023618,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,17,4,D17
2024-04-01,2025-04-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,18,2,B18
2025-03-01,2025-04-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,4600.230818051035,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,18,3,C18
2025-04-01,2025-04-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,NATIONAL,Nigeria,4970.658842575682,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,18,4,D18
2024-04-01,2025-04-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,19,2,B19
2025-03-01,2025-04-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,6892.462295546797,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,19,3,C19
2025-04-01,2025-04-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,NATIONAL,Nigeria,6708.452752046177,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,19,4,D19
2024-04-01,2025-04-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,20,2,B20
2025-03-01,2025-04-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3218.8178332615544,OK,PRIOR_MONTH,Average of Mar-25,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,20,3,C20
2025-04-01,2025-04-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,NATIONAL,Nigeria,3250.319134382641,OK,CURRENT_MONTH,Average of Apr-25,TRUE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,20,4,D20
2024-04-01,2025-04-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,NATIONAL,Nigeria,,NOT_REPORTED,YEAR_AGO,Average of Apr-24,FALSE,STALE_SHEET_NAME,1,Item Label,selected_food_table_Apr25.xlsx,,Selected Food Dec 2024,21,2,B21
