release_month,observation_month,cylinder_size_kg,geography_type,geography_name,geography_raw_label,state,zone,is_aggregate,refill_price_ngn,unit,source_period_label,is_primary_release,source_anomaly,source_banner_text,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-01-01,2025-01-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,6708,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,21,2,B21
2026-01-01,2025-01-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,6960,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,22,2,B22
2026-01-01,2025-01-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,6397.5,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,23,2,B23
2026-01-01,2025-01-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,6677.333333333319,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,6,2,B6
2026-01-01,2025-01-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,6785.941994999999,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,7,2,B7
2026-01-01,2025-01-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,7466.66666666667,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,41,2,B41
2026-01-01,2025-01-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,7052,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,8,2,B8
2026-01-01,2025-01-01,5.0,STATE,Niger,Niger,Niger,North Central,FALSE,6660,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,9,2,B9
2026-01-01,2025-01-01,5.0,STATE,Ogun,Ogun,Ogun,South West,FALSE,7022.8571428571595,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,42,2,B42
2026-01-01,2025-01-01,5.0,STATE,Ondo,Ondo,Ondo,South West,FALSE,6593.666666666681,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,43,2,B43
2026-01-01,2025-01-01,5.0,STATE,Osun,Osun,Osun,South West,FALSE,7222.22222222224,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,44,2,B44
2026-01-01,2025-01-01,5.0,STATE,Oyo,Oyo,Oyo,South West,FALSE,7285.714285714285,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,45,2,B45
2026-01-01,2025-01-01,5.0,STATE,Plateau,Plateau,Plateau,North Central,FALSE,7596.7970749999995,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,10,2,B10
2026-01-01,2025-01-01,5.0,STATE,Rivers,Rivers,Rivers,South South,FALSE,7504.444444444439,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,38,2,B38
2026-01-01,2025-01-01,5.0,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,7006.666666666668,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,24,2,B24
2026-01-01,2025-01-01,5.0,STATE,Taraba,Taraba,Taraba,North East,FALSE,8120,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,16,2,B16
2026-01-01,2025-01-01,5.0,STATE,Yobe,Yobe,Yobe,North East,FALSE,7760,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,17,2,B17
2026-01-01,2025-01-01,5.0,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,6750,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,25,2,B25
2026-01-01,2025-01-01,5.0,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,7016.0103433333325,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,3,2,B3
2026-01-01,2025-01-01,5.0,ZONE,North East,NORTH EAST,,North East,TRUE,7316,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,11,2,B11
2026-01-01,2025-01-01,5.0,ZONE,North West,NORTH WEST,,North West,TRUE,6821.02380952381,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,18,2,B18
2026-01-01,2025-01-01,5.0,ZONE,South East,SOUTH EAST,,South East,TRUE,6966.1535374555515,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,26,2,B26
2026-01-01,2025-01-01,5.0,ZONE,South South,SOUTH SOUTH,,South South,TRUE,7040.814814814813,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,32,2,B32
2026-01-01,2025-01-01,5.0,ZONE,South West,SOUTH WEST,,South West,TRUE,7113.987830687838,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,39,2,B39
2026-01-01,2025-01-01,5.0,NATIONAL,Nigeria,Average,,,TRUE,7040.9411521700995,NGN per refill,Average of Jan-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,46,2,B46
2026-01-01,2025-01-01,12.5,STATE,Abia,Abia,Abia,South East,FALSE,16334.33318,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,27,10,J27
2026-01-01,2025-01-01,12.5,STATE,Abuja,Abuja,Abuja,North Central,FALSE,17550,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,4,10,J4
2026-01-01,2025-01-01,12.5,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,16700,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,12,10,J12
2026-01-01,2025-01-01,12.5,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,18500,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,33,10,J33
2026-01-01,2025-01-01,12.5,STATE,Anambra,Anambra,Anambra,South East,FALSE,17187.5,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,28,10,J28
2026-01-01,2025-01-01,12.5,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,18300,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,13,10,J13
2026-01-01,2025-01-01,12.5,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,17500,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,34,10,J34
2026-01-01,2025-01-01,12.5,STATE,Benue,Benue,Benue,North Central,FALSE,17975,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,5,10,J5
2026-01-01,2025-01-01,12.5,STATE,Borno,Borno,Borno,North East,FALSE,16890,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,14,10,J14
2026-01-01,2025-01-01,12.5,STATE,Cross River,Cross River,Cross River,South South,FALSE,17475,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,35,10,J35
2026-01-01,2025-01-01,12.5,STATE,Delta,Delta,Delta,South South,FALSE,16540,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,36,10,J36
2026-01-01,2025-01-01,12.5,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,17580,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,29,10,J29
2026-01-01,2025-01-01,12.5,STATE,Edo,Edo,Edo,South South,FALSE,17561.1111111111,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,37,10,J37
2026-01-01,2025-01-01,12.5,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,17732,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,40,10,J40
2026-01-01,2025-01-01,12.5,STATE,Enugu,Enugu,Enugu,South East,FALSE,17736.1111111111,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,30,10,J30
2026-01-01,2025-01-01,12.5,STATE,Gombe,Gombe,Gombe,North East,FALSE,18150,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,15,10,J15
2026-01-01,2025-01-01,12.5,STATE,Imo,Imo,Imo,South East,FALSE,17638.9749270833,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,31,10,J31
2026-01-01,2025-01-01,12.5,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,18343.75,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,19,10,J19
2026-01-01,2025-01-01,12.5,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,16968.75,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,20,10,J20
2026-01-01,2025-01-01,12.5,STATE,Kano,Kano,Kano,North West,FALSE,16770,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,21,10,J21
2026-01-01,2025-01-01,12.5,STATE,Katsina,Katsina,Katsina,North West,FALSE,17400,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,22,10,J22
2026-01-01,2025-01-01,12.5,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,15993.75,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,23,10,J23
2026-01-01,2025-01-01,12.5,STATE,Kogi,Kogi,Kogi,North Central,FALSE,16693.3333333333,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,6,10,J6
2026-01-01,2025-01-01,12.5,STATE,Kwara,Kwara,Kwara,North Central,FALSE,16964.8549875,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,7,10,J7
2026-01-01,2025-01-01,12.5,STATE,Lagos,Lagos,Lagos,South West,FALSE,16166.666666666666,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,41,10,J41
2026-01-01,2025-01-01,12.5,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,15880,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,8,10,J8
2026-01-01,2025-01-01,12.5,STATE,Niger,Niger,Niger,North Central,FALSE,16330,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,9,10,J9
2026-01-01,2025-01-01,12.5,STATE,Ogun,Ogun,Ogun,South West,FALSE,17557.1428571429,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,42,10,J42
2026-01-01,2025-01-01,12.5,STATE,Ondo,Ondo,Ondo,South West,FALSE,16484.1666666667,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,43,10,J43
2026-01-01,2025-01-01,12.5,STATE,Osun,Osun,Osun,South West,FALSE,18055.5555555556,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,44,10,J44
2026-01-01,2025-01-01,12.5,STATE,Oyo,Oyo,Oyo,South West,FALSE,18214.285714285714,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,45,10,J45
2026-01-01,2025-01-01,12.5,STATE,Plateau,Plateau,Plateau,North Central,FALSE,18991.9926875,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,10,10,J10
2026-01-01,2025-01-01,12.5,STATE,Rivers,Rivers,Rivers,South South,FALSE,18761.1111111111,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,38,10,J38
2026-01-01,2025-01-01,12.5,STATE,Sokoto,Sokoto,Sokoto,North West,FALSE,17516.666666666668,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,24,10,J24
2026-01-01,2025-01-01,12.5,STATE,Taraba,Taraba,Taraba,North East,FALSE,18300,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,16,10,J16
2026-01-01,2025-01-01,12.5,STATE,Yobe,Yobe,Yobe,North East,FALSE,19400,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,17,10,J17
2026-01-01,2025-01-01,12.5,STATE,Zamfara,Zamfara,Zamfara,North West,FALSE,16875,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,25,10,J25
2026-01-01,2025-01-01,12.5,ZONE,North Central,NORTH CENTRAL,,North Central,TRUE,17197.883001190472,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,3,10,J3
2026-01-01,2025-01-01,12.5,ZONE,North East,NORTH EAST,,North East,TRUE,17956.666666666668,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,11,10,J11
2026-01-01,2025-01-01,12.5,ZONE,North West,NORTH WEST,,North West,TRUE,17123.988095238095,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,18,10,J18
2026-01-01,2025-01-01,12.5,ZONE,South East,SOUTH EAST,,South East,TRUE,17295.38384363888,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,26,10,J26
2026-01-01,2025-01-01,12.5,ZONE,South South,SOUTH SOUTH,,South South,TRUE,17722.870370370365,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,32,10,J32
2026-01-01,2025-01-01,12.5,ZONE,South West,SOUTH WEST,,South West,TRUE,17368.302910052927,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,39,10,J39
2026-01-01,2025-01-01,12.5,NATIONAL,Nigeria,Average,,,TRUE,17432.893420965793,NGN per refill,Average of Jan-25,FALSE,,12KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,46,10,J46
2026-01-01,2025-12-01,5.0,STATE,Abia,Abia,Abia,South East,FALSE,5755.9833223900005,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,27,3,C27
2026-01-01,2025-12-01,5.0,STATE,Abuja,Abuja,Abuja,North Central,FALSE,4935.16129391,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,4,3,C4
2026-01-01,2025-12-01,5.0,STATE,Adamawa,Adamawa,Adamawa,North East,FALSE,5578.156257024,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,12,3,C12
2026-01-01,2025-12-01,5.0,STATE,Akwa Ibom,Akwa Ibom,Akwa Ibom,South South,FALSE,5715.32739531428,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,33,3,C33
2026-01-01,2025-12-01,5.0,STATE,Anambra,Anambra,Anambra,South East,FALSE,5276.2470947457205,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,28,3,C28
2026-01-01,2025-12-01,5.0,STATE,Bauchi,Bauchi,Bauchi,North East,FALSE,5045.63407946,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,13,3,C13
2026-01-01,2025-12-01,5.0,STATE,Bayelsa,Bayelsa,Bayelsa,South South,FALSE,5048.18973839332,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,34,3,C34
2026-01-01,2025-12-01,5.0,STATE,Benue,Benue,Benue,North Central,FALSE,5221.522642655,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,5,3,C5
2026-01-01,2025-12-01,5.0,STATE,Borno,Borno,Borno,North East,FALSE,5500.04473425,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,14,3,C14
2026-01-01,2025-12-01,5.0,STATE,Cross River,Cross River,Cross River,South South,FALSE,4890.99888909,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,35,3,C35
2026-01-01,2025-12-01,5.0,STATE,Delta,Delta,Delta,South South,FALSE,5757.26629955456,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,36,3,C36
2026-01-01,2025-12-01,5.0,STATE,Ebonyi,Ebonyi,Ebonyi,South East,FALSE,5403.75088926,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,29,3,C29
2026-01-01,2025-12-01,5.0,STATE,Edo,Edo,Edo,South South,FALSE,4905.01021545,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,37,3,C37
2026-01-01,2025-12-01,5.0,STATE,Ekiti,Ekiti,Ekiti,South West,FALSE,5459.39159922572,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,40,3,C40
2026-01-01,2025-12-01,5.0,STATE,Enugu,Enugu,Enugu,South East,FALSE,5683.71011846668,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,30,3,C30
2026-01-01,2025-12-01,5.0,STATE,Gombe,Gombe,Gombe,North East,FALSE,4885.63520471776,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,15,3,C15
2026-01-01,2025-12-01,5.0,STATE,Imo,Imo,Imo,South East,FALSE,5169.88870831668,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,31,3,C31
2026-01-01,2025-12-01,5.0,STATE,Jigawa,Jigawa,Jigawa,North West,FALSE,5825.08562048,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,19,3,C19
2026-01-01,2025-12-01,5.0,STATE,Kaduna,Kaduna,Kaduna,North West,FALSE,5838.660063339999,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,20,3,C20
2026-01-01,2025-12-01,5.0,STATE,Kano,Kano,Kano,North West,FALSE,5579.09880675668,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,21,3,C21
2026-01-01,2025-12-01,5.0,STATE,Katsina,Katsina,Katsina,North West,FALSE,4855.795217376,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,22,3,C22
2026-01-01,2025-12-01,5.0,STATE,Kebbi,Kebbi,Kebbi,North West,FALSE,5368.1050494,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,23,3,C23
2026-01-01,2025-12-01,5.0,STATE,Kogi,Kogi,Kogi,North Central,FALSE,5449.070487200001,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,6,3,C6
2026-01-01,2025-12-01,5.0,STATE,Kwara,Kwara,Kwara,North Central,FALSE,5438.93399870668,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,7,3,C7
2026-01-01,2025-12-01,5.0,STATE,Lagos,Lagos,Lagos,South West,FALSE,5283.08269182856,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,41,3,C41
2026-01-01,2025-12-01,5.0,STATE,Nasarawa,Nasarawa,Nasarawa,North Central,FALSE,5405.790837808,NGN per refill,Average of Dec-25,FALSE,,5KG,2,LPG_Report_Report_Jan2026.zip,GAS PRICE WATCH JANUARY 2026_table.xlsx,LPG JANUARY 2026,8,3,C8
