observation_month,release_month,item_code,item_label,item_label_raw,unit,unit_source,geography_type,zone,zone_raw_label,avg_price_ngn,value_status,observation_month_basis,source_anomaly,header_row_used,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2025-02-01,2025-02-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2256.0606060833334,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,9,6,F9
2025-02-01,2025-02-01,CARROTS_FRESH,"Carrots, fresh","Carrots, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,2080.0709219479163,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,9,7,G9
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North Central,NORTH CENTRAL,6438.964363666666,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,2,B10
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North East,NORTH EAST,5058.333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,3,C10
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,North West,NORTH WEST,4102.261904761904,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,4,D10
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South East,SOUTH EAST,5609.578280025,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,5,E10
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South South,SOUTH SOUTH,5537.679625291666,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,6,F10
2025-02-01,2025-02-01,FISH_CATFISH_FRESH,Cat fresh fish,Cat fresh fish,,,ZONE,South West,SOUTH WEST,5018.125000000001,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,10,7,G10
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North Central,NORTH CENTRAL,3753.7476195410004,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,2,B11
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North East,NORTH EAST,2846.6666666666665,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,3,C11
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,North West,NORTH WEST,2428.9520833571432,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,4,D11
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South East,SOUTH EAST,3176.62666462,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,5,E11
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South South,SOUTH SOUTH,3788.09027775,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,6,F11
2025-02-01,2025-02-01,CHICKEN_FEET,Chicken feet,Chicken feet,,,ZONE,South West,SOUTH WEST,4142.420634944444,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,11,7,G11
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North Central,NORTH CENTRAL,5957.142857142857,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,2,B12
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North East,NORTH EAST,4716.666666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,3,C12
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,North West,NORTH WEST,4581.428571428572,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,4,D12
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South East,SOUTH EAST,7528,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,5,E12
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South South,SOUTH SOUTH,5420,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,6,F12
2025-02-01,2025-02-01,CHICKEN_MEAT_FROZEN,Chicken meat (Frozen),Chicken meat (Frozen),,,ZONE,South West,SOUTH WEST,5536.666666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,12,7,G12
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North Central,NORTH CENTRAL,4579.011112571428,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,2,B13
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North East,NORTH EAST,3459.875,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,3,C13
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,North West,NORTH WEST,3857.083333285714,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,4,D13
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South East,SOUTH EAST,4526.20766018,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,5,E13
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South South,SOUTH SOUTH,4984.0029761666665,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,6,F13
2025-02-01,2025-02-01,CHICKEN_WINGS,Chicken Wings,Chicken Wings,,,ZONE,South West,SOUTH WEST,5041.005290972222,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,13,7,G13
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,7180.822142857142,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,2,B14
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,7006.862745083334,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,3,C14
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,6856.450811857144,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,4,D14
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,6420,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,5,E14
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,4818.333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,6,F14
2025-02-01,2025-02-01,CRAYFISH_SMALL_WHITE,Cray fish small white,Cray fish small white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,6164.03881836111,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,14,7,G14
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North Central,NORTH CENTRAL,7290.645762571429,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,2,B15
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North East,NORTH EAST,5554.629629666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,3,C15
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,North West,NORTH WEST,5095.274170214286,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,4,D15
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South East,SOUTH EAST,8580.108106166666,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,5,E15
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South South,SOUTH SOUTH,5455.171767777778,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,6,F15
2025-02-01,2025-02-01,FISH_DRIED_BONGA,"Dried fish, Bonga","Dried fish, Bonga",,,ZONE,South West,SOUTH WEST,5376.666666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,15,7,G15
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1231.3142182142858,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,2,B16
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1316.7162169166668,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,3,C16
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1559.2989840071434,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,4,D16
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,1274.5135120999998,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,5,E16
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,1211.613562,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,6,F16
2025-02-01,2025-02-01,GARRI_WHITE,Garri white,Garri white,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,1030.2171591488097,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,16,7,G16
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North Central,NORTH CENTRAL,1297.949412,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,2,B17
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North East,NORTH EAST,1465.728297625,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,3,C17
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,North West,NORTH WEST,1606.6044573285715,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,4,D17
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South East,SOUTH EAST,1398.3803332031741,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,5,E17
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South South,SOUTH SOUTH,1313.4217525277784,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,6,F17
2025-02-01,2025-02-01,GARRI_YELLOW,Garri Yellow,Garri Yellow,,,ZONE,South West,SOUTH WEST,1165.5075138611112,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,17,7,G17
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,4271.245421226192,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,2,B18
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,4072.5,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,3,C18
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,3598.8742011190475,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,4,D18
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,4860.8699335500005,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,5,E18
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,4808.333333333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,6,F18
2025-02-01,2025-02-01,GINGER_FRESH,"Ginger, fresh","Ginger, fresh",1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,4846.666666666667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,18,7,G18
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North Central,NORTH CENTRAL,5166.099661928572,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,2,B19
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North East,NORTH EAST,5740.400000000001,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,3,C19
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,North West,NORTH WEST,5687.711213571429,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,4,D19
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South East,SOUTH EAST,7522.501646161667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,5,E19
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South South,SOUTH SOUTH,7382.8635602916665,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,6,F19
2025-02-01,2025-02-01,GOAT_MEAT_BONE_IN,Goat Meat Bone in,Goat Meat Bone in,,,ZONE,South West,SOUTH WEST,6788.381652743056,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,19,7,G19
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2689.663454142857,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,2,B20
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2977.77777775,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,3,C20
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,2739.829047642857,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,4,D20
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,2904.3248113,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,5,E20
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,3509.880952333333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,6,F20
2025-02-01,2025-02-01,GROUNDNUT_OIL_75CL,"Groundnut oil, 75cl","Groundnut oil, 75cl",75 cl,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,3503.2777777777774,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,20,7,G20
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North Central,NORTH CENTRAL,2285.2823266428572,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,2,B21
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North East,NORTH EAST,2133.3333333333335,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,3,C21
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,North West,NORTH WEST,2357.5697778571425,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,4,D21
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South East,SOUTH EAST,2696.25,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,5,E21
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South South,SOUTH SOUTH,2616.369047583333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,6,F21
2025-02-01,2025-02-01,GROUNDNUTS_ROASTED_75CL,"Groundnuts, roasted,75cl bottle","Groundnuts, roasted,75cl bottle",75 cl bottle,SPREADSHEET_LABEL,ZONE,South West,SOUTH WEST,2340.3333333333335,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,21,7,G21
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North Central,NORTH CENTRAL,1645.8066776663331,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,2,B22
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North East,NORTH EAST,1244.8118279166667,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,3,C22
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,North West,NORTH WEST,1348.7394075357145,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,4,D22
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South East,SOUTH EAST,2309.283963185,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,5,E22
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South South,SOUTH SOUTH,2076.147164583333,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,6,F22
2025-02-01,2025-02-01,POTATO_IRISH,Irish Potatoe,Irish Potatoe,1 kg,NBS_REPORT_PDF,ZONE,South West,SOUTH WEST,2092.1787517569446,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,22,7,G22
2025-02-01,2025-02-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North Central,NORTH CENTRAL,3079.5676076073573,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,23,2,B23
2025-02-01,2025-02-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North East,NORTH EAST,1643.4588252499998,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,23,3,C23
2025-02-01,2025-02-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,North West,NORTH WEST,1610.6313636369043,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,23,4,D23
2025-02-01,2025-02-01,RICE_LOCAL_BROKEN,Local Rice (Broken),Local Rice (Broken),,,ZONE,South East,SOUTH EAST,2393.2644050900003,OK,RELEASE_CURRENT_PERIOD_COLUMN,HEADER_ITEM_LABELS_PLURAL,1,selected_food_table_Feb_25.xlsx,,Zone All item,23,5,E23
