release_month,observation_month,transport_mode,transport_mode_raw,geography_type,geography_name,geography_raw_label,zone,is_aggregate,fare_ngn,unit,source_period_label,period_position,is_primary_release,source_anomaly,source_file,source_member,source_sheet,source_row,source_column_index,source_cell_reference
2026-02-01,2026-01-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8760.259574766618,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,15,3,C15
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,1186.9774635621034,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,16,3,C16
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1203.9855992908429,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,17,3,C17
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,1194.79512653055,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,18,3,C18
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,1147.04711539296,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,19,3,C19
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,1088.6696861461799,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,20,3,C20
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,1151.241671383222,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,21,3,C21
2026-02-01,2026-01-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1323.56132179961,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,22,3,C22
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,878.5995503987612,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,23,3,C23
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,845.2612786575495,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,24,3,C24
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,892.98196210763,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,25,3,C25
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,842.1552126984872,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,26,3,C26
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,846.9784921333339,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,27,3,C27
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,846.4928575665475,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,28,3,C28
2026-02-01,2026-01-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,1004.0877577583615,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,29,3,C29
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,2085.876499431176,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,30,3,C30
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1568.7745790686329,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,31,3,C31
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,1246.7484844773633,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,32,3,C32
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1415.1768317360816,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,33,3,C33
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1431.63579432907,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,34,3,C34
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,4880.485886675641,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,35,3,C35
2026-02-01,2026-01-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,2061.364234126187,NGN per journey,Average of Jan-26,PRIOR_MONTH,FALSE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,36,3,C36
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,153647.9477619122,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,2,4,D2
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,149087.51900580272,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,3,4,D3
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,146570.01228583002,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,4,4,D4
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,156670.58694798214,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,5,4,D5
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,152054.04666670802,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,6,4,D6
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,159930.6356760567,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,7,4,D7
2026-02-01,2026-02-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,157565.534068233,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,8,4,D8
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,8108.807295151893,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,9,4,D9
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,8087.635203993256,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,10,4,D10
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7709.983604071315,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,11,4,D11
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,8199.790603207015,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,12,4,D12
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8507.45326693272,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,13,4,D13
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7736.536567777701,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,14,4,D14
2026-02-01,2026-02-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8466.250317410084,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,15,4,D15
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,1195.7502955501309,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,16,4,D16
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1233.5145973709555,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,17,4,D17
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,1191.5393279917869,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,18,4,D18
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,1129.6824945838575,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,19,4,D19
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,1116.1043906275258,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,20,4,D20
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,1168.3043401595316,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,21,4,D21
2026-02-01,2026-02-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1326.7995549376028,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,22,4,D22
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,920.9519700237328,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,23,4,D23
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,850.7792207792214,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,24,4,D24
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,909.5124032777784,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,25,4,D25
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,932.8838400234699,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,26,4,D26
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,980.239984943282,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,27,4,D27
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,854.7358418166667,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,28,4,D28
2026-02-01,2026-02-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South West,SOUTH WEST,South West,TRUE,1017.1486783293661,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,29,4,D29
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,NATIONAL,Nigeria,Water transport : water way passenger  transportat,,TRUE,2097.298022015862,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,30,4,D30
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1578.79969415629,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,31,4,D31
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North East,NORTH EAST,North East,TRUE,1260.7776765012884,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,32,4,D32
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,North West,NORTH WEST,North West,TRUE,1437.847710377337,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,33,4,D33
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South East,SOUTH EAST,South East,TRUE,1462.42891432907,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,34,4,D34
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South South,SOUTH SOUTH,South South,TRUE,4862.321458508967,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,35,4,D35
2026-02-01,2026-02-01,WATER,Water transport : water way passenger  transportat,ZONE,South West,SOUTH WEST,South West,TRUE,2072.1259335241034,NGN per journey,Average of Feb-26,CURRENT_MONTH,TRUE,,Transport_report_FEB_2026.zip,TRANSPORT_COST_Watch_FEB_2026.xlsx,Transport February 2026,36,4,D36
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,NATIONAL,Nigeria,Air fare charg.for specified routes single journey,,TRUE,128432.80177064867,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,2,2,B2
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,128580.49039385714,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,3,2,B3
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North East,NORTH EAST,North East,TRUE,129972.08333333333,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,4,2,B4
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,North West,NORTH WEST,North West,TRUE,127688.89285714286,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,5,2,B5
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South East,SOUTH EAST,South East,TRUE,126808.9,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,6,2,B6
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South South,SOUTH SOUTH,South South,TRUE,126866.75833333335,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,7,2,B7
2026-03-01,2025-03-01,AIR,Air fare charg.for specified routes single journey,ZONE,South West,SOUTH WEST,South West,TRUE,130508.40545949999,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,8,2,B8
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",NATIONAL,Nigeria,"Bus journey intercity, state route, charg. per per",,TRUE,7722.019455119655,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,9,2,B9
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,7636.672854857143,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,10,2,B10
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North East,NORTH EAST,North East,TRUE,7376.466666666667,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,11,2,B11
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,North West,NORTH WEST,North West,TRUE,7377.167014880953,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,12,2,B12
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South East,SOUTH EAST,South East,TRUE,8292.19226932057,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,13,2,B13
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South South,SOUTH SOUTH,South South,TRUE,7529.974656067283,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,14,2,B14
2026-03-01,2025-03-01,BUS_INTERCITY,"Bus journey intercity, state route, charg. per per",ZONE,South West,SOUTH WEST,South West,TRUE,8286.371911375658,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,15,2,B15
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",NATIONAL,Nigeria,"Bus journey within  city , per  drop constant  rou",,TRUE,971.8044594594594,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,16,2,B16
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North Central,NORTH CENTRAL,North Central,TRUE,1011.4742857142857,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,17,2,B17
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North East,NORTH EAST,North East,TRUE,935.8333333333334,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,18,2,B18
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,North West,NORTH WEST,North West,TRUE,961.4285714285714,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,19,2,B19
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South East,SOUTH EAST,South East,TRUE,943.4,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,20,2,B20
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South South,SOUTH SOUTH,South South,TRUE,938.3333333333334,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,21,2,B21
2026-03-01,2025-03-01,BUS_INTRACITY,"Bus journey within  city , per  drop constant  rou",ZONE,South West,SOUTH WEST,South West,TRUE,1030.7408333333333,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,22,2,B22
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,NATIONAL,Nigeria,Journey by motorcycle (okada) per drop,,TRUE,638.1853105356154,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,23,2,B23
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North Central,NORTH CENTRAL,North Central,TRUE,655.262825649024,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,24,2,B24
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North East,NORTH EAST,North East,TRUE,640.865619047619,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,25,2,B25
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,North West,NORTH WEST,North West,TRUE,582.9541071428572,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,26,2,B26
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South East,SOUTH EAST,South East,TRUE,605.7173333333333,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,27,2,B27
2026-03-01,2025-03-01,OKADA,Journey by motorcycle (okada) per drop,ZONE,South South,SOUTH SOUTH,South South,TRUE,636.8884259259258,NGN per journey,Average of Mar-25,YEAR_AGO,FALSE,,Transport_Report_MAR26.zip,TRANSPORT COST Watch MAR_2026_.xlsx,Transport March 2026,28,2,B28
